,name,coast_length,border_length,sea_level,number_of_borders,avg_temp,location_coast_length,location_border_length,location_sea_level,location_number_of_borders,location_avg_temp,start_year,finish_year,wars_victory,wars_loses,total_wars_participate,wars_inside_country,imperialism_wars,deimperialism_wars,battles_in_country,label
56732,United Kingdom,12429.0,1012.0,162.0,4,8.48,362.0,1102.0,708.0,6,11.4,1998,1998,277.0,95.0,372.0,0.0,277,0,0,1
56734,United Kingdom,12429.0,1012.0,162.0,4,8.48,579.0,1585.0,243.0,3,25.3,1999,1999,277.0,95.0,372.0,0.0,277,0,0,1
56735,United Kingdom,12429.0,1012.0,162.0,4,8.48,320.0,3399.0,472.0,6,25.7,1999,1999,277.0,95.0,372.0,0.0,277,0,0,1
56736,United Kingdom,12429.0,1012.0,162.0,4,8.48,402.0,958.0,279.0,2,26.05,1999,1999,277.0,95.0,372.0,0.0,277,0,0,1
56738,United Kingdom,12429.0,1012.0,162.0,4,8.48,1250.0,2690.0,164.0,3,1.7,2001,2001,277.0,95.0,372.0,0.0,277,0,0,1
56739,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,2002,2002,277.0,95.0,372.0,0.0,277,0,0,1
56742,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,5529.0,1885.0,6,12.6,2002,2002,277.0,95.0,372.0,0.0,277,0,0,1
56743,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,2003,2003,277.0,95.0,372.0,0.0,277,0,0,1
56746,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,2006,2006,277.0,95.0,372.0,0.0,277,0,0,1
56747,United Kingdom,12429.0,1012.0,162.0,4,8.48,3025.0,2340.0,410.0,3,27.05,2006,2006,277.0,95.0,372.0,0.0,277,0,0,1
56749,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,2007,2007,277.0,95.0,372.0,0.0,277,0,0,1
56753,United Kingdom,12429.0,1012.0,162.0,4,8.48,3025.0,2340.0,410.0,3,27.05,2009,2009,277.0,95.0,372.0,0.0,277,0,0,1
56754,United Kingdom,12429.0,1012.0,162.0,4,8.48,536.0,3477.0,762.0,5,24.75,2009,2009,277.0,95.0,372.0,0.0,277,0,0,1
56755,United Kingdom,12429.0,1012.0,162.0,4,8.48,1770.0,4348.0,423.0,6,21.8,2011,2011,277.0,95.0,372.0,0.0,277,0,0,1
56756,United Kingdom,12429.0,1012.0,162.0,4,8.48,225.0,454.0,1250.0,2,16.4,2011,2011,277.0,95.0,372.0,0.0,277,0,0,1
56759,United Kingdom,12429.0,1012.0,162.0,4,8.48,66.5,1385.0,181.0,4,9.55,2011,2011,277.0,95.0,372.0,0.0,277,0,0,1
56760,United Kingdom,12429.0,1012.0,162.0,4,8.48,853.0,6764.0,568.0,7,26.9,2011,2011,277.0,95.0,372.0,0.0,277,0,0,1
56762,United Kingdom,12429.0,1012.0,162.0,4,8.48,644.0,7243.0,1.8,7,28.25,2012,2012,277.0,95.0,372.0,0.0,277,0,0,1
56763,United Kingdom,12429.0,1012.0,162.0,4,8.48,1250.0,2690.0,164.0,3,1.7,2014,2014,277.0,95.0,372.0,0.0,277,0,0,1
56764,United Kingdom,12429.0,1012.0,162.0,4,8.48,1770.0,4348.0,423.0,6,21.8,2014,2014,277.0,95.0,372.0,0.0,277,0,0,1
56765,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,2014,2014,277.0,95.0,372.0,0.0,277,0,0,1
56766,United Kingdom,12429.0,1012.0,162.0,4,8.48,193.0,2253.0,514.0,5,17.75,2014,2014,277.0,95.0,372.0,0.0,277,0,0,1
56767,United Kingdom,12429.0,1012.0,162.0,4,8.48,1770.0,4348.0,423.0,6,21.8,2014,2014,277.0,95.0,372.0,0.0,277,0,0,1
56768,United Kingdom,12429.0,1012.0,162.0,4,8.48,853.0,4047.0,380.0,4,26.8,2014,2014,277.0,95.0,372.0,0.0,277,0,0,1
56769,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,5529.0,1885.0,6,12.6,2014,2014,277.0,95.0,372.0,0.0,277,0,0,1
56771,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,2014,2014,277.0,95.0,372.0,0.0,277,0,0,1
56772,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,2017,2017,277.0,95.0,372.0,0.0,277,0,0,1
56777,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1990,1990,277.0,95.0,372.0,0.0,277,0,0,1
56778,United Kingdom,12429.0,1012.0,162.0,4,8.48,499.0,462.0,108.0,2,25.35,1990,1990,277.0,95.0,372.0,0.0,277,0,0,1
56779,United Kingdom,12429.0,1012.0,162.0,4,8.48,2640.0,4431.0,665.0,7,24.65,1990,1990,277.0,95.0,372.0,0.0,277,0,0,1
56780,United Kingdom,12429.0,1012.0,162.0,4,8.48,273.0,1017.0,508.0,5,19.2,1990,1990,277.0,95.0,372.0,0.0,277,0,0,1
56782,United Kingdom,12429.0,1012.0,162.0,4,8.48,402.0,958.0,279.0,2,26.05,1991,1991,277.0,95.0,372.0,0.0,277,0,0,1
56783,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,5529.0,1885.0,6,12.6,1996,1996,277.0,95.0,372.0,0.0,277,0,0,1
56785,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,2027.0,473.0,8,10.55,1998,1998,277.0,95.0,372.0,0.0,277,0,0,1
56787,United Kingdom,12429.0,1012.0,162.0,4,8.48,362.0,1102.0,708.0,6,11.4,1998,1998,277.0,95.0,372.0,0.0,277,0,0,1
56789,United Kingdom,12429.0,1012.0,162.0,4,8.48,579.0,1585.0,243.0,3,25.3,1999,1999,277.0,95.0,372.0,0.0,277,0,0,1
56790,United Kingdom,12429.0,1012.0,162.0,4,8.48,320.0,3399.0,472.0,6,25.7,1999,1999,277.0,95.0,372.0,0.0,277,0,0,1
56791,United Kingdom,12429.0,1012.0,162.0,4,8.48,402.0,958.0,279.0,2,26.05,1999,1999,277.0,95.0,372.0,0.0,277,0,0,1
56793,United Kingdom,12429.0,1012.0,162.0,4,8.48,1250.0,2690.0,164.0,3,1.7,2001,2001,277.0,95.0,372.0,0.0,277,0,0,1
56794,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,2002,2002,277.0,95.0,372.0,0.0,277,0,0,1
56797,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,5529.0,1885.0,6,12.6,2002,2002,277.0,95.0,372.0,0.0,277,0,0,1
56804,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1803,1803,277.0,95.0,372.0,0.0,277,0,0,1
56805,United Kingdom,12429.0,1012.0,162.0,4,8.48,2495.0,1673.0,400.0,3,5.7,1803,1803,277.0,95.0,372.0,0.0,277,0,0,1
56808,United Kingdom,12429.0,1012.0,162.0,4,8.48,386.0,1707.0,246.0,3,25.7,1804,1804,277.0,95.0,372.0,0.0,277,0,0,1
56810,United Kingdom,12429.0,1012.0,162.0,4,8.48,2413.0,704.0,282.0,3,11.5,1807,1807,277.0,95.0,372.0,0.0,277,0,0,1
56819,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1812,1812,277.0,95.0,372.0,0.0,277,0,0,1
56820,United Kingdom,12429.0,1012.0,162.0,4,8.48,7600.0,1932.0,538.0,6,13.45,1812,1812,277.0,95.0,372.0,0.0,277,0,0,1
56821,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1812,1812,277.0,95.0,372.0,0.0,277,0,0,1
56824,United Kingdom,12429.0,1012.0,162.0,4,8.48,402.0,4591.0,667.0,6,24.6,1815,1815,277.0,95.0,372.0,0.0,277,0,0,1
56826,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1815,1815,277.0,95.0,372.0,0.0,277,0,0,1
56827,United Kingdom,12429.0,1012.0,162.0,4,8.48,451.0,1037.0,30.0,3,9.25,1815,1815,277.0,95.0,372.0,0.0,277,0,0,1
56828,United Kingdom,12429.0,1012.0,162.0,4,8.48,7600.0,1932.0,538.0,6,13.45,1815,1815,277.0,95.0,372.0,0.0,277,0,0,1
56829,United Kingdom,12429.0,1012.0,162.0,4,8.48,1793.0,1214.0,372.0,1,15.15,1828,1828,277.0,95.0,372.0,0.0,277,0,0,1
56830,United Kingdom,12429.0,1012.0,162.0,4,8.48,202080.0,8893.0,487.0,1,-5.35,1837,1837,277.0,95.0,372.0,0.0,277,0,0,1
56833,United Kingdom,12429.0,1012.0,162.0,4,8.48,202080.0,8893.0,487.0,1,-5.35,1837,1837,277.0,95.0,372.0,0.0,277,0,0,1
56834,United Kingdom,12429.0,1012.0,162.0,4,8.48,1290.0,639.0,746.0,2,24.8,1856,1856,277.0,95.0,372.0,0.0,277,0,0,1
56835,United Kingdom,12429.0,1012.0,162.0,4,8.48,910.0,1231.0,298.0,2,24.9,1856,1856,277.0,95.0,372.0,0.0,277,0,0,1
56836,United Kingdom,12429.0,1012.0,162.0,4,8.48,1250.0,2690.0,164.0,3,1.7,1856,1856,277.0,95.0,372.0,0.0,277,0,0,1
56838,United Kingdom,12429.0,1012.0,162.0,4,8.48,5313.0,1.0,442.0,0,25.65,1871,1871,277.0,95.0,372.0,0.0,277,0,0,1
56839,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,5529.0,1885.0,6,12.6,1895,1895,277.0,95.0,372.0,0.0,277,0,0,1
56840,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1895,1895,277.0,95.0,372.0,0.0,277,0,0,1
56841,United Kingdom,12429.0,1012.0,162.0,4,8.48,539.0,2094.0,190.0,3,27.2,1895,1895,277.0,95.0,372.0,0.0,277,0,0,1
56844,United Kingdom,12429.0,1012.0,162.0,4,8.48,2800.0,4993.0,450.0,3,25.35,1902,1902,277.0,95.0,372.0,0.0,277,0,0,1
56848,United Kingdom,12429.0,1012.0,162.0,4,8.48,193.0,2253.0,514.0,5,17.75,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
56851,United Kingdom,12429.0,1012.0,162.0,4,8.48,3794.0,633.0,61.0,2,5.1,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
56852,United Kingdom,12429.0,1012.0,162.0,4,8.48,498.0,1150.0,87.0,4,5.6,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
56853,United Kingdom,12429.0,1012.0,162.0,4,8.48,37653.0,20017.0,600.0,17,-5.1,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
56854,United Kingdom,12429.0,1012.0,162.0,4,8.48,498.0,1150.0,87.0,4,5.6,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
56858,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1925,1925,277.0,95.0,372.0,0.0,277,0,0,1
56860,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1927,1927,277.0,95.0,372.0,0.0,277,0,0,1
56862,United Kingdom,12429.0,1012.0,162.0,4,8.48,499.0,462.0,108.0,2,25.35,1927,1927,277.0,95.0,372.0,0.0,277,0,0,1
56864,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1936,1936,277.0,95.0,372.0,0.0,277,0,0,1
56867,United Kingdom,12429.0,1012.0,162.0,4,8.48,362.0,1102.0,708.0,6,11.4,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56869,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56870,United Kingdom,12429.0,1012.0,162.0,4,8.48,14500.0,22147.0,1840.0,13,6.95,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56871,United Kingdom,12429.0,1012.0,162.0,4,8.48,29751.0,1.0,438.0,0,11.15,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56874,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56875,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56876,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,5213.0,442.0,6,24.9,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56877,United Kingdom,12429.0,1012.0,162.0,4,8.48,25760.0,1.0,330.0,0,21.65,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56878,United Kingdom,12429.0,1012.0,162.0,4,8.48,2495.0,1673.0,400.0,3,5.7,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56879,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1939,1939,277.0,95.0,372.0,0.0,277,0,0,1
56881,United Kingdom,12429.0,1012.0,162.0,4,8.48,1250.0,2690.0,164.0,3,1.7,1941,1941,277.0,95.0,372.0,0.0,277,0,0,1
56884,United Kingdom,12429.0,1012.0,162.0,4,8.48,1250.0,2690.0,164.0,3,1.7,1944,1944,277.0,95.0,372.0,0.0,277,0,0,1
56885,United Kingdom,12429.0,1012.0,162.0,4,8.48,2440.0,5440.0,1305.0,7,17.25,15 November 1945,15 November 1945,277.0,95.0,372.0,0.0,277,0,0,1
56886,United Kingdom,12429.0,1012.0,162.0,4,8.48,13676.0,1228.0,498.0,4,15.4,30 March 1946,30 March 1946,277.0,95.0,372.0,0.0,277,0,0,1
56887,United Kingdom,12429.0,1012.0,162.0,4,8.48,161.0,381.0,442.0,1,26.85,16 June 1948,16 June 1948,277.0,95.0,372.0,0.0,277,0,0,1
56888,United Kingdom,12429.0,1012.0,162.0,4,8.48,4675.0,3147.0,538.0,3,25.4,16 June 1948,16 June 1948,277.0,95.0,372.0,0.0,277,0,0,1
56890,United Kingdom,12429.0,1012.0,162.0,4,8.48,3219.0,4863.0,287.0,4,26.3,16 June 1948,16 June 1948,277.0,95.0,372.0,0.0,277,0,0,1
56895,United Kingdom,12429.0,1012.0,162.0,4,8.48,2495.0,1673.0,400.0,3,5.7,25 June 1950,25 June 1950,277.0,95.0,372.0,0.0,277,0,0,1
56898,United Kingdom,12429.0,1012.0,162.0,4,8.48,2450.0,2665.0,321.0,4,22.1,29 October 1956,29 October 1956,277.0,95.0,372.0,0.0,277,0,0,1
56901,United Kingdom,12429.0,1012.0,162.0,4,8.48,161.0,381.0,442.0,1,26.85,1962,1962,277.0,95.0,372.0,0.0,277,0,0,1
56903,United Kingdom,12429.0,1012.0,162.0,4,8.48,4675.0,3147.0,538.0,3,25.4,1962,1962,277.0,95.0,372.0,0.0,277,0,0,1
56905,United Kingdom,12429.0,1012.0,162.0,4,8.48,2092.0,1374.0,310.0,3,25.6,1962,1962,277.0,95.0,372.0,0.0,277,0,0,1
56906,United Kingdom,12429.0,1012.0,162.0,4,8.48,4675.0,3147.0,538.0,3,25.4,1963,1963,277.0,95.0,372.0,0.0,277,0,0,1
56907,United Kingdom,12429.0,1012.0,162.0,4,8.48,161.0,381.0,442.0,1,26.85,1963,1963,277.0,95.0,372.0,0.0,277,0,0,1
56908,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,2698.0,1100.0,5,22.8,1971,1971,277.0,95.0,372.0,0.0,277,0,0,1
56909,United Kingdom,12429.0,1012.0,162.0,4,8.48,2440.0,5440.0,1305.0,7,17.25,1980,1980,277.0,95.0,372.0,0.0,277,0,0,1
56910,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1980,1980,277.0,95.0,372.0,0.0,277,0,0,1
56912,United Kingdom,12429.0,1012.0,162.0,4,8.48,1288.0,2027.0,442.0,3,22.35,2 April 1982,2 April 1982,277.0,95.0,372.0,0.0,277,0,0,1
56913,United Kingdom,12429.0,1012.0,162.0,4,8.48,2413.0,704.0,282.0,3,11.5,2 April 1982,2 April 1982,277.0,95.0,372.0,0.0,277,0,0,1
56915,United Kingdom,12429.0,1012.0,162.0,4,8.48,402.0,4591.0,667.0,6,24.6,1901,1901,277.0,95.0,372.0,0.0,277,0,0,1
56916,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,3651.0,3186.0,4,2.0,1901,1901,277.0,95.0,372.0,0.0,277,0,0,1
56917,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1901,1901,277.0,95.0,372.0,0.0,277,0,0,1
56918,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1901,1901,277.0,95.0,372.0,0.0,277,0,0,1
56921,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1902,1902,277.0,95.0,372.0,0.0,277,0,0,1
56923,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1902,1902,277.0,95.0,372.0,0.0,277,0,0,1
56925,United Kingdom,12429.0,1012.0,162.0,4,8.48,66.5,1385.0,181.0,4,9.55,1914,1914,277.0,95.0,372.0,0.0,277,0,0,1
56927,United Kingdom,12429.0,1012.0,162.0,4,8.48,2495.0,1673.0,400.0,3,5.7,1914,1914,277.0,95.0,372.0,0.0,277,0,0,1
56930,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1914,1914,277.0,95.0,372.0,0.0,277,0,0,1
56933,United Kingdom,12429.0,1012.0,162.0,4,8.48,66.5,1385.0,181.0,4,9.55,1914,1914,277.0,95.0,372.0,0.0,277,0,0,1
56937,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1914,1914,277.0,95.0,372.0,0.0,277,0,0,1
56938,United Kingdom,12429.0,1012.0,162.0,4,8.48,1288.0,2027.0,442.0,3,22.35,1914,1914,277.0,95.0,372.0,0.0,277,0,0,1
56939,United Kingdom,12429.0,1012.0,162.0,4,8.48,2798.0,4862.0,1034.0,6,17.75,1914,1914,277.0,95.0,372.0,0.0,277,0,0,1
56941,United Kingdom,12429.0,1012.0,162.0,4,8.48,2495.0,1673.0,400.0,3,5.7,1915,1915,277.0,95.0,372.0,0.0,277,0,0,1
56943,United Kingdom,12429.0,1012.0,162.0,4,8.48,2450.0,2665.0,321.0,4,22.1,1915,1915,277.0,95.0,372.0,0.0,277,0,0,1
56958,United Kingdom,12429.0,1012.0,162.0,4,8.48,90.0,1273.0,110.0,4,6.2,1915,1915,277.0,95.0,372.0,0.0,277,0,0,1
56972,United Kingdom,12429.0,1012.0,162.0,4,8.48,853.0,6764.0,568.0,7,26.9,1915,1915,277.0,95.0,372.0,0.0,277,0,0,1
56980,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,5083.0,710.0,5,22.8,1915,1915,277.0,95.0,372.0,0.0,277,0,0,1
56982,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1915,1915,277.0,95.0,372.0,0.0,277,0,0,1
56984,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1915,1915,277.0,95.0,372.0,0.0,277,0,0,1
56985,United Kingdom,12429.0,1012.0,162.0,4,8.48,499.0,462.0,108.0,2,25.35,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
56986,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
56987,United Kingdom,12429.0,1012.0,162.0,4,8.48,2495.0,1673.0,400.0,3,5.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
56988,United Kingdom,12429.0,1012.0,162.0,4,8.48,7314.0,68.0,34.0,1,7.5,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
56996,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
56999,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57001,United Kingdom,12429.0,1012.0,162.0,4,8.48,2450.0,2665.0,321.0,4,22.1,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57003,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57005,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57007,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57010,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57011,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,1389.0,139.0,2,9.45,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57012,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57013,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,2926.0,3265.0,2,8.1,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57014,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57016,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57018,United Kingdom,12429.0,1012.0,162.0,4,8.48,2450.0,2665.0,321.0,4,22.1,1916,1916,277.0,95.0,372.0,0.0,277,0,0,1
57020,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57021,United Kingdom,12429.0,1012.0,162.0,4,8.48,499.0,462.0,108.0,2,25.35,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57023,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57027,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57033,United Kingdom,12429.0,1012.0,162.0,4,8.48,58.0,3650.0,312.0,6,21.4,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57034,United Kingdom,12429.0,1012.0,162.0,4,8.48,539.0,2094.0,190.0,3,27.2,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57035,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57039,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57040,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57041,United Kingdom,12429.0,1012.0,162.0,4,8.48,539.0,2094.0,190.0,3,27.2,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57042,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57044,United Kingdom,12429.0,1012.0,162.0,4,8.48,2495.0,1673.0,400.0,3,5.7,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57046,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57048,United Kingdom,12429.0,1012.0,162.0,4,8.48,1906.0,1746.0,999.0,2,23.85,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57050,United Kingdom,12429.0,1012.0,162.0,4,8.48,66.5,1385.0,181.0,4,9.55,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57053,United Kingdom,12429.0,1012.0,162.0,4,8.48,66.5,1385.0,181.0,4,9.55,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57055,United Kingdom,12429.0,1012.0,162.0,4,8.48,66.5,1385.0,181.0,4,9.55,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57057,United Kingdom,12429.0,1012.0,162.0,4,8.48,66.5,1385.0,181.0,4,9.55,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57058,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57061,United Kingdom,12429.0,1012.0,162.0,4,8.48,66.5,1385.0,181.0,4,9.55,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57066,United Kingdom,12429.0,1012.0,162.0,4,8.48,66.5,1385.0,181.0,4,9.55,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57067,United Kingdom,12429.0,1012.0,162.0,4,8.48,539.0,2094.0,190.0,3,27.2,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57068,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57070,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57072,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57073,United Kingdom,12429.0,1012.0,162.0,4,8.48,846.0,2572.0,126.0,3,26.8,1917,1917,277.0,95.0,372.0,0.0,277,0,0,1
57087,United Kingdom,12429.0,1012.0,162.0,4,8.48,7600.0,1932.0,538.0,6,13.45,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
57092,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
57093,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
57096,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
57097,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,1254.0,1792.0,4,7.15,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
57098,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,1254.0,1792.0,4,7.15,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
57102,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
57104,United Kingdom,12429.0,1012.0,162.0,4,8.48,7801.4,2889.0,375.0,8,10.7,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
57105,United Kingdom,12429.0,1012.0,162.0,4,8.48,0.0,466.0,442.0,3,22.35,1918,1918,277.0,95.0,372.0,0.0,277,0,0,1
