https://en.wikipedia.org/wiki/Ionian_Revolt,457 BC,457 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Prosoptis,454 BC,454 BC,['Delian League'],['Persian Empire'],Wars of the Delian League,"['Greece', 'Thrace', 'Asia Minor', 'Cyprus', 'Egypt']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,454 BC,454 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Jinyang,453 BC,453 BC,"['House of Zhi', 'House of Wei', 'House of Han']","['House of Zhao', 'House of Wei', 'House of Han']",Battle of Jinyang,"['Taiyuan', 'Shanxi']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Siege_of_Citium,450 BC,450 BC,['Delian League'],['Persian Empire'],Wars of the Delian League,"['Greece', 'Thrace', 'Asia Minor', 'Cyprus', 'Egypt']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,450 BC,450 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Ephesus_(498_BC),450 BC,450 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Coronea_(447_BC),447 BC,447 BC,"['Boeotian', 'city-states']",['Delian League'],Battle of Coronea (447 BC),['Coronea'],unknown,unknown,unknown,1000,False,1
https://en.wikipedia.org/wiki/Battle_of_Corbio,446 BC,446 BC,none,none,Battle of Corbio,[],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_the_Himera_River_(446_BC),446 BC,446 BC,['Syracuse'],['Acragas'],Battle of the Himera River (446 BC),"['Salso', 'Grande', 'Sicily', 'Italy']",unknown,1000,-1,-1,False,1
https://en.wikipedia.org/wiki/Capture_of_Fidenae_(435_BC),435 BC,435 BC,['Roman Republic'],['Fidenae'],Capture of Fidenae (435 BC),"['Fidenae', 'Rome']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Sybota,433 BC,433 BC,"['Corcyra', 'Athens']",['Corinth'],Battle of Sybota,['Corcyra'],1070,30,120,150,False,1
https://en.wikipedia.org/wiki/Battle_of_Potidaea,432 BC,432 BC,['Athens'],"['Corinth', 'Potidaea']",Battle of Potidaea,['Potidaea'],150,300,3470,2200,False,1
https://en.wikipedia.org/wiki/Battle_of_Spartolos,429 BC,429 BC,['Athens'],"['Chalcidice', 'Spartolos', 'Olynthus']",Battle of Spartolos,['Chalcidice'],430,315,4000,5400,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,429 BC,429 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Battle_of_Ephesus_(498_BC),429 BC,429 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Mytilenean_revolt,427 BC,427 BC,"['Athens', 'Methymna', 'Tenedos']","['Mytilene', 'Lesbos', 'Sparta', 'Peloponnesian League']",Mytilenean revolt,['Lesbos'],-1,-1,-1,-1,False,1
https://en.wikipedia.org/wiki/Ionian_Revolt,427 BC,427 BC,"['Ionia', 'Aeolis', 'Doris', 'Caria', 'Athens', 'Eretria', 'Cyprus']",['Persian Empire'],Ionian Revolt,"['Asia Minor', 'Cyprus']",-1,-1,-1,-1,False,1
